71,50,List not found : ,106,1,38,104,30 , List used : ,7,29,106,1,31,38,104,30,101,68
86,20,List not found : ,81,118,125,99,75,113,111,124 , List used : ,80,81,118,125,99,75,122,113,111,124
141,30,List not found : ,202,175,59,131,133,208,171 , List used : ,142,143,202,176,175,59,131,133,208,171
144,80,List not found : ,202,132 , List used : ,158,140,157,139,166,167,156,165,202,132
169,50,List not found : ,159,134,151,174,184 , List used : ,168,170,159,134,151,174,171,201,202,184
180,30,List not found : ,134,135,133,159,168,163,138 , List used : ,134,135,174,185,133,159,168,186,163,138
207,60,List not found : ,141,199,59,202 , List used : ,208,209,200,142,141,199,210,206,59,202
Average  ,44.5455

ratio CLD / HTD : 70% number img used  1
0,100,List not found :  , List used : ,61
1,0,List not found : ,16 , List used : ,16
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,208
Average  ,81.8182

ratio CLD / HTD : 70% number img used  2
0,100,List not found :  , List used : ,61,59
1,50,List not found : ,16 , List used : ,16,2
44,100,List not found :  , List used : ,43,39
52,100,List not found :  , List used : ,53,50
71,50,List not found : ,106 , List used : ,7,106
86,50,List not found : ,81 , List used : ,80,81
141,100,List not found :  , List used : ,142,143
144,100,List not found :  , List used : ,158,140
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,135 , List used : ,134,135
207,100,List not found :  , List used : ,208,209
Average  ,77.2727

ratio CLD / HTD : 70% number img used  3
0,66.6667,List not found : ,5 , List used : ,61,59,5
1,33.3333,List not found : ,16,101 , List used : ,16,2,101
44,100,List not found :  , List used : ,43,39,45
52,66.6667,List not found : ,30 , List used : ,53,50,30
71,66.6667,List not found : ,106 , List used : ,7,106,29
86,33.3333,List not found : ,81,118 , List used : ,80,81,118
141,66.6667,List not found : ,175 , List used : ,142,143,175
144,100,List not found :  , List used : ,158,140,157
169,66.6667,List not found : ,134 , List used : ,168,170,134
180,33.3333,List not found : ,134,135 , List used : ,134,135,174
207,100,List not found :  , List used : ,208,209,142
Average  ,66.6667

ratio CLD / HTD : 70% number img used  4
0,50,List not found : ,5,67 , List used : ,61,59,5,67
1,25,List not found : ,16,101,28 , List used : ,16,2,101,28
44,100,List not found :  , List used : ,43,39,45,40
52,50,List not found : ,30,2 , List used : ,53,50,30,2
71,75,List not found : ,106 , List used : ,7,106,29,31
86,25,List not found : ,81,118,111 , List used : ,80,81,118,111
141,50,List not found : ,175,59 , List used : ,142,143,175,59
144,100,List not found :  , List used : ,158,140,157,139
169,50,List not found : ,134,151 , List used : ,168,170,134,151
180,25,List not found : ,134,135,133 , List used : ,134,135,174,133
207,100,List not found :  , List used : ,208,209,142,200
Average  ,59.0909

ratio CLD / HTD : 70% number img used  5
0,60,List not found : ,5,67 , List used : ,61,59,5,67,33
1,20,List not found : ,16,101,28,56 , List used : ,16,2,101,28,56
44,80,List not found : ,14 , List used : ,43,39,45,40,14
52,40,List not found : ,30,2,14 , List used : ,53,50,30,2,14
71,60,List not found : ,106,1 , List used : ,7,106,29,31,1
86,20,List not found : ,81,118,111,75 , List used : ,80,81,118,111,75
141,40,List not found : ,175,59,202 , List used : ,142,143,175,59,202
144,100,List not found :  , List used : ,158,140,157,139,166
169,40,List not found : ,134,151,159 , List used : ,168,170,134,151,159
180,40,List not found : ,134,135,133 , List used : ,134,135,174,133,185
207,80,List not found : ,141 , List used : ,208,209,142,200,141
Average  ,52.7273

ratio CLD / HTD : 70% number img used  6
0,66.6667,List not found : ,5,67 , List used : ,61,59,5,67,33,37
1,33.3333,List not found : ,16,101,28,56 , List used : ,16,2,101,28,56,112
44,66.6667,List not found : ,14,42 , List used : ,43,39,45,40,14,42
52,33.3333,List not found : ,30,2,14,89 , List used : ,53,50,30,2,14,89
71,50,List not found : ,106,1,104 , List used : ,7,106,29,31,1,104
86,16.6667,List not found : ,81,118,111,75,125 , List used : ,80,81,118,111,75,125
141,50,List not found : ,175,59,202 , List used : ,142,143,175,59,202,176
144,100,List not found :  , List used : ,158,140,157,139,166,167
169,50,List not found : ,134,151,159 , List used : ,168,170,134,151,159,201
180,50,List not found : ,134,135,133 , List used : ,134,135,174,133,185,186
207,83.3333,List not found : ,141 , List used : ,208,209,142,200,141,210
Average  ,54.5455

ratio CLD / HTD : 70% number img used  7
0,57.1429,List not found : ,5,67,60 , List used : ,61,59,5,67,33,37,60
1,42.8571,List not found : ,16,101,28,56 , List used : ,16,2,101,28,56,112,114
44,57.1429,List not found : ,14,42,53 , List used : ,43,39,45,40,14,42,53
52,42.8571,List not found : ,30,2,14,89 , List used : ,53,50,30,2,14,89,195
71,42.8571,List not found : ,106,1,104,38 , List used : ,7,106,29,31,1,104,38
86,14.2857,List not found : ,81,118,111,75,125,99 , List used : ,80,81,118,111,75,125,99
141,42.8571,List not found : ,175,59,202,203 , List used : ,142,143,175,59,202,176,203
144,100,List not found :  , List used : ,158,140,157,139,166,167,156
169,42.8571,List not found : ,134,151,159,174 , List used : ,168,170,134,151,159,201,174
180,42.8571,List not found : ,134,135,133,168 , List used : ,134,135,174,133,185,186,168
207,71.4286,List not found : ,141,59 , List used : ,208,209,142,200,141,210,59
Average  ,50.6494

ratio CLD / HTD : 70% number img used  8
0,50,List not found : ,5,67,60,6 , List used : ,61,59,5,67,33,37,60,6
1,37.5,List not found : ,16,101,28,56,38 , List used : ,16,2,101,28,56,112,114,38
44,50,List not found : ,14,42,53,13 , List used : ,43,39,45,40,14,42,53,13
52,37.5,List not found : ,30,2,14,89,72 , List used : ,53,50,30,2,14,89,195,72
71,37.5,List not found : ,106,1,104,38,30 , List used : ,7,106,29,31,1,104,38,30
86,12.5,List not found : ,81,118,111,75,125,99,117 , List used : ,80,81,118,111,75,125,99,117
141,37.5,List not found : ,175,59,202,203,133 , List used : ,142,143,175,59,202,176,203,133
144,100,List not found :  , List used : ,158,140,157,139,166,167,156,165
169,50,List not found : ,134,151,159,174 , List used : ,168,170,134,151,159,201,174,202
180,37.5,List not found : ,134,135,133,168,131 , List used : ,134,135,174,133,185,186,168,131
207,62.5,List not found : ,141,59,199 , List used : ,208,209,142,200,141,210,59,199
Average  ,46.5909

ratio CLD / HTD : 70% number img used  9
0,55.5556,List not found : ,5,67,60,6 , List used : ,61,59,5,67,33,37,60,6,69
1,33.3333,List not found : ,16,101,28,56,38,14 , List used : ,16,2,101,28,56,112,114,38,14
44,44.4444,List not found : ,14,42,53,13,101 , List used : ,43,39,45,40,14,42,53,13,101
52,44.4444,List not found : ,30,2,14,89,72 , List used : ,53,50,30,2,14,89,195,72,55
71,44.4444,List not found : ,106,1,104,38,30 , List used : ,7,106,29,31,1,104,38,30,101
86,22.2222,List not found : ,81,118,111,75,125,99,117 , List used : ,80,81,118,111,75,125,99,117,122
141,33.3333,List not found : ,175,59,202,203,133,208 , List used : ,142,143,175,59,202,176,203,133,208
144,88.8889,List not found : ,202 , List used : ,158,140,157,139,166,167,156,165,202
169,55.5556,List not found : ,134,151,159,174 , List used : ,168,170,134,151,159,201,174,202,171
180,33.3333,List not found : ,134,135,133,168,131,159 , List used : ,134,135,174,133,185,186,168,131,159
207,66.6667,List not found : ,141,59,199 , List used : ,208,209,142,200,141,210,59,199,206
Average  ,47.4747

ratio CLD / HTD : 70% number img used  10
0,60,List not found : ,5,67,60,6 , List used : ,61,59,5,67,33,37,60,6,69,25
1,30,List not found : ,16,101,28,56,38,14,76 , List used : ,16,2,101,28,56,112,114,38,14,76
44,40,List not found : ,14,42,53,13,101,30 , List used : ,43,39,45,40,14,42,53,13,101,30
52,40,List not found : ,30,2,14,89,72,101 , List used : ,53,50,30,2,14,89,195,72,55,101
71,50,List not found : ,106,1,104,38,30 , List used : ,7,106,29,31,1,104,38,30,101,68
86,20,List not found : ,81,118,111,75,125,99,117,113 , List used : ,80,81,118,111,75,125,99,117,122,113
141,30,List not found : ,175,59,202,203,133,208,131 , List used : ,142,143,175,59,202,176,203,133,208,131
144,80,List not found : ,202,132 , List used : ,158,140,157,139,166,167,156,165,202,132
169,50,List not found : ,134,151,159,174,131 , List used : ,168,170,134,151,159,201,174,202,171,131
180,30,List not found : ,134,135,133,168,131,159,163 , List used : ,134,135,174,133,185,186,168,131,159,163
207,60,List not found : ,141,59,199,203 , List used : ,208,209,142,200,141,210,59,199,206,203
Average  ,44.5455

ratio CLD / HTD : 80% number img used  1
0,100,List not found :  , List used : ,61
1,0,List not found : ,16 , List used : ,16
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,208
Average  ,81.8182

ratio CLD / HTD : 80% number img used  2
0,100,List not found :  , List used : ,61,59
1,50,List not found : ,16 , List used : ,16,2
44,100,List not found :  , List used : ,43,39
52,100,List not found :  , List used : ,53,195
71,50,List not found : ,106 , List used : ,7,106
86,50,List not found : ,81 , List used : ,80,81
141,50,List not found : ,175 , List used : ,142,175
144,100,List not found :  , List used : ,158,139
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,135 , List used : ,134,135
207,100,List not found :  , List used : ,208,209
Average  ,72.7273

ratio CLD / HTD : 80% number img used  3
0,66.6667,List not found : ,5 , List used : ,61,59,5
1,33.3333,List not found : ,16,101 , List used : ,16,2,101
44,100,List not found :  , List used : ,43,39,45
52,100,List not found :  , List used : ,53,195,50
71,66.6667,List not found : ,106 , List used : ,7,106,31
86,33.3333,List not found : ,81,111 , List used : ,80,81,111
141,33.3333,List not found : ,175,59 , List used : ,142,175,59
144,100,List not found :  , List used : ,158,139,140
169,100,List not found :  , List used : ,168,170,201
180,0,List not found : ,134,135,133 , List used : ,134,135,133
207,100,List not found :  , List used : ,208,209,142
Average  ,66.6667

ratio CLD / HTD : 80% number img used  4
0,50,List not found : ,5,67 , List used : ,61,59,5,67
1,50,List not found : ,16,101 , List used : ,16,2,101,112
44,100,List not found :  , List used : ,43,39,45,40
52,75,List not found : ,2 , List used : ,53,195,50,2
71,50,List not found : ,106,104 , List used : ,7,106,31,104
86,25,List not found : ,81,111,75 , List used : ,80,81,111,75
141,50,List not found : ,175,59 , List used : ,142,175,59,143
144,100,List not found :  , List used : ,158,139,140,157
169,75,List not found : ,151 , List used : ,168,170,201,151
180,25,List not found : ,134,135,133 , List used : ,134,135,133,174
207,100,List not found :  , List used : ,208,209,142,200
Average  ,63.6364

ratio CLD / HTD : 80% number img used  5
0,60,List not found : ,5,67 , List used : ,61,59,5,67,33
1,40,List not found : ,16,101,56 , List used : ,16,2,101,112,56
44,80,List not found : ,14 , List used : ,43,39,45,40,14
52,60,List not found : ,2,89 , List used : ,53,195,50,2,89
71,60,List not found : ,106,104 , List used : ,7,106,31,104,29
86,20,List not found : ,81,111,75,117 , List used : ,80,81,111,75,117
141,40,List not found : ,175,59,202 , List used : ,142,175,59,143,202
144,100,List not found :  , List used : ,158,139,140,157,166
169,60,List not found : ,151,134 , List used : ,168,170,201,151,134
180,40,List not found : ,134,135,133 , List used : ,134,135,133,174,186
207,80,List not found : ,141 , List used : ,208,209,142,200,141
Average  ,58.1818

ratio CLD / HTD : 80% number img used  6
0,66.6667,List not found : ,5,67 , List used : ,61,59,5,67,33,37
1,33.3333,List not found : ,16,101,56,28 , List used : ,16,2,101,112,56,28
44,66.6667,List not found : ,14,13 , List used : ,43,39,45,40,14,13
52,50,List not found : ,2,89,30 , List used : ,53,195,50,2,89,30
71,50,List not found : ,106,104,1 , List used : ,7,106,31,104,29,1
86,16.6667,List not found : ,81,111,75,117,118 , List used : ,80,81,111,75,117,118
141,33.3333,List not found : ,175,59,202,203 , List used : ,142,175,59,143,202,203
144,100,List not found :  , List used : ,158,139,140,157,166,165
169,50,List not found : ,151,134,174 , List used : ,168,170,201,151,134,174
180,33.3333,List not found : ,134,135,133,131 , List used : ,134,135,133,174,186,131
207,66.6667,List not found : ,141,59 , List used : ,208,209,142,200,141,59
Average  ,51.5152

ratio CLD / HTD : 80% number img used  7
0,57.1429,List not found : ,5,67,60 , List used : ,61,59,5,67,33,37,60
1,28.5714,List not found : ,16,101,56,28,14 , List used : ,16,2,101,112,56,28,14
44,57.1429,List not found : ,14,13,42 , List used : ,43,39,45,40,14,13,42
52,42.8571,List not found : ,2,89,30,14 , List used : ,53,195,50,2,89,30,14
71,42.8571,List not found : ,106,104,1,38 , List used : ,7,106,31,104,29,1,38
86,14.2857,List not found : ,81,111,75,117,118,125 , List used : ,80,81,111,75,117,118,125
141,42.8571,List not found : ,175,59,202,203 , List used : ,142,175,59,143,202,203,176
144,100,List not found :  , List used : ,158,139,140,157,166,165,156
169,42.8571,List not found : ,151,134,174,159 , List used : ,168,170,201,151,134,174,159
180,42.8571,List not found : ,134,135,133,131 , List used : ,134,135,133,174,186,131,185
207,71.4286,List not found : ,141,59 , List used : ,208,209,142,200,141,59,210
Average  ,49.3506

ratio CLD / HTD : 80% number img used  8
0,50,List not found : ,5,67,60,6 , List used : ,61,59,5,67,33,37,60,6
1,25,List not found : ,16,101,56,28,14,30 , List used : ,16,2,101,112,56,28,14,30
44,50,List not found : ,14,13,42,53 , List used : ,43,39,45,40,14,13,42,53
52,50,List not found : ,2,89,30,14 , List used : ,53,195,50,2,89,30,14,55
71,37.5,List not found : ,106,104,1,38,105 , List used : ,7,106,31,104,29,1,38,105
86,25,List not found : ,81,111,75,117,118,125 , List used : ,80,81,111,75,117,118,125,122
141,37.5,List not found : ,175,59,202,203,61 , List used : ,142,175,59,143,202,203,176,61
144,100,List not found :  , List used : ,158,139,140,157,166,165,156,167
169,37.5,List not found : ,151,134,174,159,131 , List used : ,168,170,201,151,134,174,159,131
180,37.5,List not found : ,134,135,133,131,168 , List used : ,134,135,133,174,186,131,185,168
207,75,List not found : ,141,59 , List used : ,208,209,142,200,141,59,210,206
Average  ,47.7273

ratio CLD / HTD : 80% number img used  9
0,55.5556,List not found : ,5,67,60,6 , List used : ,61,59,5,67,33,37,60,6,69
1,33.3333,List not found : ,16,101,56,28,14,30 , List used : ,16,2,101,112,56,28,14,30,114
44,44.4444,List not found : ,14,13,42,53,101 , List used : ,43,39,45,40,14,13,42,53,101
52,44.4444,List not found : ,2,89,30,14,49 , List used : ,53,195,50,2,89,30,14,55,49
71,33.3333,List not found : ,106,104,1,38,105,187 , List used : ,7,106,31,104,29,1,38,105,187
86,22.2222,List not found : ,81,111,75,117,118,125,99 , List used : ,80,81,111,75,117,118,125,122,99
141,33.3333,List not found : ,175,59,202,203,61,207 , List used : ,142,175,59,143,202,203,176,61,207
144,88.8889,List not found : ,202 , List used : ,158,139,140,157,166,165,156,167,202
169,33.3333,List not found : ,151,134,174,159,131,137 , List used : ,168,170,201,151,134,174,159,131,137
180,44.4444,List not found : ,134,135,133,131,168 , List used : ,134,135,133,174,186,131,185,168,184
207,66.6667,List not found : ,141,59,203 , List used : ,208,209,142,200,141,59,210,206,203
Average  ,45.4545

ratio CLD / HTD : 80% number img used  10
0,50,List not found : ,5,67,60,6,141 , List used : ,61,59,5,67,33,37,60,6,69,141
1,30,List not found : ,16,101,56,28,14,30,73 , List used : ,16,2,101,112,56,28,14,30,114,73
44,40,List not found : ,14,13,42,53,101,9 , List used : ,43,39,45,40,14,13,42,53,101,9
52,40,List not found : ,2,89,30,14,49,62 , List used : ,53,195,50,2,89,30,14,55,49,62
71,30,List not found : ,106,104,1,38,105,187,30 , List used : ,7,106,31,104,29,1,38,105,187,30
86,20,List not found : ,81,111,75,117,118,125,99,113 , List used : ,80,81,111,75,117,118,125,122,99,113
141,30,List not found : ,175,59,202,203,61,207,133 , List used : ,142,175,59,143,202,203,176,61,207,133
144,80,List not found : ,202,134 , List used : ,158,139,140,157,166,165,156,167,202,134
169,40,List not found : ,151,134,174,159,131,137 , List used : ,168,170,201,151,134,174,159,131,137,202
180,50,List not found : ,134,135,133,131,168 , List used : ,134,135,133,174,186,131,185,168,184,179
207,60,List not found : ,141,59,203,61 , List used : ,208,209,142,200,141,59,210,206,203,61
Average  ,42.7273

ratio CLD / HTD : 90% number img used  1
0,100,List not found :  , List used : ,61
1,0,List not found : ,16 , List used : ,16
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,53
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,158
169,100,List not found :  , List used : ,168
180,0,List not found : ,134 , List used : ,134
207,100,List not found :  , List used : ,208
Average  ,81.8182

ratio CLD / HTD : 90% number img used  2
0,100,List not found :  , List used : ,61,59
1,50,List not found : ,16 , List used : ,16,112
44,100,List not found :  , List used : ,43,39
52,100,List not found :  , List used : ,53,195
71,50,List not found : ,106 , List used : ,7,106
86,50,List not found : ,111 , List used : ,80,111
141,50,List not found : ,175 , List used : ,142,175
144,100,List not found :  , List used : ,158,139
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,134,135 , List used : ,134,135
207,100,List not found :  , List used : ,208,142
Average  ,72.7273

ratio CLD / HTD : 90% number img used  3
0,66.6667,List not found : ,5 , List used : ,61,59,5
1,33.3333,List not found : ,16,101 , List used : ,16,112,101
44,66.6667,List not found : ,14 , List used : ,43,39,14
52,100,List not found :  , List used : ,53,195,50
71,33.3333,List not found : ,106,104 , List used : ,7,106,104
86,33.3333,List not found : ,111,81 , List used : ,80,111,81
141,33.3333,List not found : ,175,59 , List used : ,142,175,59
144,100,List not found :  , List used : ,158,139,140
169,100,List not found :  , List used : ,168,170,201
180,0,List not found : ,134,135,133 , List used : ,134,135,133
207,66.6667,List not found : ,141 , List used : ,208,142,141
Average  ,57.5758

ratio CLD / HTD : 90% number img used  4
0,50,List not found : ,5,67 , List used : ,61,59,5,67
1,25,List not found : ,16,101,30 , List used : ,16,112,101,30
44,75,List not found : ,14 , List used : ,43,39,14,45
52,75,List not found : ,2 , List used : ,53,195,50,2
71,50,List not found : ,106,104 , List used : ,7,106,104,31
86,25,List not found : ,111,81,117 , List used : ,80,111,81,117
141,25,List not found : ,175,59,203 , List used : ,142,175,59,203
144,100,List not found :  , List used : ,158,139,140,157
169,75,List not found : ,151 , List used : ,168,170,201,151
180,25,List not found : ,134,135,133 , List used : ,134,135,133,174
207,75,List not found : ,141 , List used : ,208,142,141,209
Average  ,54.5455

ratio CLD / HTD : 90% number img used  5
0,60,List not found : ,5,67 , List used : ,61,59,5,67,33
1,40,List not found : ,16,101,30 , List used : ,16,112,101,30,2
44,80,List not found : ,14 , List used : ,43,39,14,45,40
52,60,List not found : ,2,89 , List used : ,53,195,50,2,89
71,40,List not found : ,106,104,191 , List used : ,7,106,104,31,191
86,20,List not found : ,111,81,117,75 , List used : ,80,111,81,117,75
141,40,List not found : ,175,59,203 , List used : ,142,175,59,203,143
144,100,List not found :  , List used : ,158,139,140,157,165
169,60,List not found : ,151,174 , List used : ,168,170,201,151,174
180,20,List not found : ,134,135,133,131 , List used : ,134,135,133,174,131
207,80,List not found : ,141 , List used : ,208,142,141,209,200
Average  ,54.5455

ratio CLD / HTD : 90% number img used  6
0,50,List not found : ,5,67,141 , List used : ,61,59,5,67,33,141
1,33.3333,List not found : ,16,101,30,14 , List used : ,16,112,101,30,2,14
44,66.6667,List not found : ,14,13 , List used : ,43,39,14,45,40,13
52,50,List not found : ,2,89,62 , List used : ,53,195,50,2,89,62
71,33.3333,List not found : ,106,104,191,105 , List used : ,7,106,104,31,191,105
86,16.6667,List not found : ,111,81,117,75,118 , List used : ,80,111,81,117,75,118
141,33.3333,List not found : ,175,59,203,61 , List used : ,142,175,59,203,143,61
144,100,List not found :  , List used : ,158,139,140,157,165,166
169,50,List not found : ,151,174,134 , List used : ,168,170,201,151,174,134
180,33.3333,List not found : ,134,135,133,131 , List used : ,134,135,133,174,131,186
207,66.6667,List not found : ,141,59 , List used : ,208,142,141,209,200,59
Average  ,48.4848

ratio CLD / HTD : 90% number img used  7
0,42.8571,List not found : ,5,67,141,142 , List used : ,61,59,5,67,33,141,142
1,28.5714,List not found : ,16,101,30,14,56 , List used : ,16,112,101,30,2,14,56
44,57.1429,List not found : ,14,13,9 , List used : ,43,39,14,45,40,13,9
52,42.8571,List not found : ,2,89,62,17 , List used : ,53,195,50,2,89,62,17
71,28.5714,List not found : ,106,104,191,105,193 , List used : ,7,106,104,31,191,105,193
86,28.5714,List not found : ,111,81,117,75,118 , List used : ,80,111,81,117,75,118,122
141,28.5714,List not found : ,175,59,203,61,202 , List used : ,142,175,59,203,143,61,202
144,100,List not found :  , List used : ,158,139,140,157,165,166,156
169,42.8571,List not found : ,151,174,134,131 , List used : ,168,170,201,151,174,134,131
180,42.8571,List not found : ,134,135,133,131 , List used : ,134,135,133,174,131,186,185
207,57.1429,List not found : ,141,59,203 , List used : ,208,142,141,209,200,59,203
Average  ,45.4545

ratio CLD / HTD : 90% number img used  8
0,50,List not found : ,5,67,141,142 , List used : ,61,59,5,67,33,141,142,37
1,25,List not found : ,16,101,30,14,56,73 , List used : ,16,112,101,30,2,14,56,73
44,50,List not found : ,14,13,9,42 , List used : ,43,39,14,45,40,13,9,42
52,37.5,List not found : ,2,89,62,17,43 , List used : ,53,195,50,2,89,62,17,43
71,25,List not found : ,106,104,191,105,193,187 , List used : ,7,106,104,31,191,105,193,187
86,25,List not found : ,111,81,117,75,118,125 , List used : ,80,111,81,117,75,118,122,125
141,25,List not found : ,175,59,203,61,202,0 , List used : ,142,175,59,203,143,61,202,0
144,100,List not found :  , List used : ,158,139,140,157,165,166,156,167
169,37.5,List not found : ,151,174,134,131,137 , List used : ,168,170,201,151,174,134,131,137
180,50,List not found : ,134,135,133,131 , List used : ,134,135,133,174,131,186,185,184
207,50,List not found : ,141,59,203,61 , List used : ,208,142,141,209,200,59,203,61
Average  ,43.1818

ratio CLD / HTD : 90% number img used  9
0,44.4444,List not found : ,5,67,141,142,60 , List used : ,61,59,5,67,33,141,142,37,60
1,22.2222,List not found : ,16,101,30,14,56,73,28 , List used : ,16,112,101,30,2,14,56,73,28
44,44.4444,List not found : ,14,13,9,42,93 , List used : ,43,39,14,45,40,13,9,42,93
52,33.3333,List not found : ,2,89,62,17,43,14 , List used : ,53,195,50,2,89,62,17,43,14
71,22.2222,List not found : ,106,104,191,105,193,187,1 , List used : ,7,106,104,31,191,105,193,187,1
86,22.2222,List not found : ,111,81,117,75,118,125,47 , List used : ,80,111,81,117,75,118,122,125,47
141,33.3333,List not found : ,175,59,203,61,202,0 , List used : ,142,175,59,203,143,61,202,0,176
144,88.8889,List not found : ,202 , List used : ,158,139,140,157,165,166,156,167,202
169,33.3333,List not found : ,151,174,134,131,137,150 , List used : ,168,170,201,151,174,134,131,137,150
180,44.4444,List not found : ,134,135,133,131,132 , List used : ,134,135,133,174,131,186,185,184,132
207,55.5556,List not found : ,141,59,203,61 , List used : ,208,142,141,209,200,59,203,61,206
Average  ,40.404

ratio CLD / HTD : 90% number img used  10
0,40,List not found : ,5,67,141,142,60,6 , List used : ,61,59,5,67,33,141,142,37,60,6
1,30,List not found : ,16,101,30,14,56,73,28 , List used : ,16,112,101,30,2,14,56,73,28,114
44,40,List not found : ,14,13,9,42,93,22 , List used : ,43,39,14,45,40,13,9,42,93,22
52,30,List not found : ,2,89,62,17,43,14,49 , List used : ,53,195,50,2,89,62,17,43,14,49
71,20,List not found : ,106,104,191,105,193,187,1,115 , List used : ,7,106,104,31,191,105,193,187,1,115
86,20,List not found : ,111,81,117,75,118,125,47,114 , List used : ,80,111,81,117,75,118,122,125,47,114
141,30,List not found : ,175,59,203,61,202,0,207 , List used : ,142,175,59,203,143,61,202,0,176,207
144,80,List not found : ,202,134 , List used : ,158,139,140,157,165,166,156,167,202,134
169,30,List not found : ,151,174,134,131,137,150,133 , List used : ,168,170,201,151,174,134,131,137,150,133
180,40,List not found : ,134,135,133,131,132,202 , List used : ,134,135,133,174,131,186,185,184,132,202
207,60,List not found : ,141,59,203,61 , List used : ,208,142,141,209,200,59,203,61,206,210
Average  ,38.1818

ratio CLD / HTD : 100% number img used  1
0,100,List not found :  , List used : ,61
1,0,List not found : ,30 , List used : ,30
44,100,List not found :  , List used : ,43
52,100,List not found :  , List used : ,195
71,100,List not found :  , List used : ,7
86,100,List not found :  , List used : ,80
141,100,List not found :  , List used : ,142
144,100,List not found :  , List used : ,139
169,100,List not found :  , List used : ,168
180,0,List not found : ,135 , List used : ,135
207,100,List not found :  , List used : ,208
Average  ,81.8182

ratio CLD / HTD : 100% number img used  2
0,100,List not found :  , List used : ,61,59
1,0,List not found : ,30,16 , List used : ,30,16
44,50,List not found : ,14 , List used : ,43,14
52,100,List not found :  , List used : ,195,53
71,50,List not found : ,106 , List used : ,7,106
86,50,List not found : ,111 , List used : ,80,111
141,50,List not found : ,203 , List used : ,142,203
144,100,List not found :  , List used : ,139,158
169,100,List not found :  , List used : ,168,170
180,0,List not found : ,135,134 , List used : ,135,134
207,50,List not found : ,203 , List used : ,208,203
Average  ,59.0909

ratio CLD / HTD : 100% number img used  3
0,66.6667,List not found : ,141 , List used : ,61,59,141
1,33.3333,List not found : ,30,16 , List used : ,30,16,112
44,33.3333,List not found : ,14,9 , List used : ,43,14,9
52,66.6667,List not found : ,2 , List used : ,195,53,2
71,33.3333,List not found : ,106,191 , List used : ,7,106,191
86,33.3333,List not found : ,111,117 , List used : ,80,111,117
141,33.3333,List not found : ,203,59 , List used : ,142,203,59
144,100,List not found :  , List used : ,139,158,140
169,100,List not found :  , List used : ,168,170,201
180,0,List not found : ,135,134,133 , List used : ,135,134,133
207,33.3333,List not found : ,203,59 , List used : ,208,203,59
Average  ,48.4848

ratio CLD / HTD : 100% number img used  4
0,50,List not found : ,141,142 , List used : ,61,59,141,142
1,25,List not found : ,30,16,44 , List used : ,30,16,112,44
44,50,List not found : ,14,9 , List used : ,43,14,9,39
52,75,List not found : ,2 , List used : ,195,53,2,50
71,25,List not found : ,106,191,193 , List used : ,7,106,191,193
86,25,List not found : ,111,117,75 , List used : ,80,111,117,75
141,25,List not found : ,203,59,175 , List used : ,142,203,59,175
144,100,List not found :  , List used : ,139,158,140,165
169,75,List not found : ,150 , List used : ,168,170,201,150
180,0,List not found : ,135,134,133,131 , List used : ,135,134,133,131
207,25,List not found : ,203,59,61 , List used : ,208,203,59,61
Average  ,43.1818

ratio CLD / HTD : 100% number img used  5
0,40,List not found : ,141,142,5 , List used : ,61,59,141,142,5
1,20,List not found : ,30,16,44,73 , List used : ,30,16,112,44,73
44,40,List not found : ,14,9,93 , List used : ,43,14,9,39,93
52,60,List not found : ,2,17 , List used : ,195,53,2,50,17
71,20,List not found : ,106,191,193,104 , List used : ,7,106,191,193,104
86,20,List not found : ,111,117,75,81 , List used : ,80,111,117,75,81
141,20,List not found : ,203,59,175,61 , List used : ,142,203,59,175,61
144,100,List not found :  , List used : ,139,158,140,165,157
169,60,List not found : ,150,152 , List used : ,168,170,201,150,152
180,20,List not found : ,135,134,133,131 , List used : ,135,134,133,131,174
207,40,List not found : ,203,59,61 , List used : ,208,203,59,61,142
Average  ,40

ratio CLD / HTD : 100% number img used  6
0,33.3333,List not found : ,141,142,5,67 , List used : ,61,59,141,142,5,67
1,16.6667,List not found : ,30,16,44,73,101 , List used : ,30,16,112,44,73,101
44,33.3333,List not found : ,14,9,93,22 , List used : ,43,14,9,39,93,22
52,50,List not found : ,2,17,62 , List used : ,195,53,2,50,17,62
71,33.3333,List not found : ,106,191,193,104 , List used : ,7,106,191,193,104,31
